Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
6327,8073,8073,सातदोबाटोस्थित एन्फा कम्प्लेक्सको खेल मैदानमा सोमबार भएको खेलमा बीबीसीलाई जिताउन काजिम बुसारीले २ तथा अब्दु करिमले एक गोल गरे,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6328,8074,8074,एन्फा कम्प्लेक्समा दिनको २:३० बजे हुने खेलमा च्यासल युवा क्लबले सरस्वती युवा क्लबको सामना गर्दैछ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6329,8075,8075,सरस्वतीलाई हराए च्यासलले शीर्ष ६ मा प्रवेश गर्नेछ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6330,8076,8076,त्यस्तै सरस्वती पनि जित सर्त गर्दै नवौं स्थानमा पुग्ने सुरमा हुनेछ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6331,8077,8077,सरस्वतीले ११ खेलमा ३ जित र १ बराबरी खेल्दै १० अंक जोडेको छ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6332,8081,8081,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: अन्तिम मिनेटमा सरस्वतीले च्यासललाई हरायो 
 
https://www.hamrokhelkud.com/football/46461 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Tue, 01 Jan 2019 11:21:39 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['सरस्वती'],Translation not found.,['Saraswati']
6333,8082,8082,सरस्वतीले खेलको ५ मिनेट समय बाँकी रहँदासम्म १ गोलले पछि परेको स्थिति उल्ट्याएर च्यासललाई हराएको हो,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6334,8083,8083,सातदोबाटोस्थित एन्फा कम्प्लेक्सको खेल मैदानमा मंगलबार भएको खेलमा च्यासलले खेलको १४औं मिनेटमा सजिन थापामगरको गोलबाट अग्रता बनाएको थियो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6335,8084,8084,खेलको ८६औं मिनेटमा मनिष थापाको गोलबाट सरस्वतीले खेललाई १–१ गोलको बराबरीमा ल्याएको थियो,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6336,8085,8085,इन्ज्युरी समयको थप गरिएको छैटौ मिनेटमा फ्रान्सिसले गोल गर्दै सरस्वतीलाई २–१ को जित दिलाए,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6337,8086,8086,सरस्वतीसँगको हारसँगै च्यासलको सुपर सिक्समा पुग्ने सम्भावना न्यु बनेको छ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6338,8087,8087,सरस्वती समान १२ खेलबाटै १३ अंक जोडेर नवौं सथानमा छ,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6339,8088,8088,अर्को वर्ष यो मैदान तयार हुने राखेपले जनाएको छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6340,8089,8089,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: मनकामना केबुलकार पोखरा कप आयोजना हुँदै 
 
https://www.hamrokhelkud.com/football/46471 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Tue, 01 Jan 2019 18:01:18 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,"['मनकामना', 'पोखरा']",Translation not found.,"['Manakamana', 'Pokhara']"
6341,8090,8090,"v=5.2.1 
 
 
पोखरा (हाम्रो खेलकुद) – पोखरामा दुई वर्षपछि अर्को महिना मनकामना केबलकार पोखरा कप अन्तर्राष्ट्रिय आमन्त्रण फुटबल प्रतियोगिता आयोजना हुने भएको छ",Yes,"['मनकामना', 'पोखरा']",Translation not found.,"['Manakamana', 'Pokhara']"
6342,8091,8091,कास्की जिल्ला फुटबल संघको आयोजनामा माघ १५ देखि २६ गते सम्म पोखरा कप हुने मंगलबार पत्रकार सम्मेलनमार्फत जानकारी दिइएको थियो,Yes,['पोखरा'],Translation not found.,['Pokhara']
6343,8092,8092,पोखरा कप अन्तिम पटक २०७२ मा आयोजना भएको थियो,Yes,['पोखरा'],Translation not found.,['Pokhara']
6344,8093,8093,त्यसपछि हिसाब सार्वजनिक गर्न नसकेपछि पोखरा कप हुन सकेको थिएन,Yes,['पोखरा'],Translation not found.,['Pokhara']
6345,8094,8094,जिल्ला संघमा नयाँ नेतृत्वपछि पोखरा कपले पुनः निरन्तरता पाउन लागेको हो,Yes,['पोखरा'],Translation not found.,['Pokhara']
6346,8096,8096,पोखरा कप २ वर्षपछि आयोजना हुन लागेको हो,Yes,['पोखरा'],Translation not found.,['Pokhara']
6347,8097,8097,"१२ दिन सम्म पोखरा रंगशालामा चल्ने प्रतियोगितामा ८ ‘ए’ डिभिजन, ३ विदेशी र आयोजक टोली गरी १२ टोलीको सहभागिता रहने बताइएको छ",Yes,['पोखरा'],Translation not found.,['Pokhara']
6348,8098,8098,२०७२ को विजेता मनाङले फाइनलमा आर्मीलाई ५-० ले पराजित गरेको थियो,Yes,['मनाङ'],Translation not found.,['Manang']
6349,8099,8099,"प्रतियोगिताका लागि मैदान मर्मत चलिरहेको उल्लेख गर्दै जिल्ला संघका अध्यक्ष मिलन गुरुङले दुबो सार्ने, स्तरोन्नति गर्न ८ लाख रुपैयाँ खर्च भएको बताएका छन्",Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6350,8101,8101,रुस्लान थ्री स्टार र सीएमजी क्लब संकटाले अंक तालिकामा दोस्रो स्थान पक्का गर्ने लक्ष्य लिएर बुधबार मैदान उत्रने छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6351,8102,8102,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: मनाङले शेर्पालाई हरायो, कीर्तिमान बनाउनबाट एक जित टाढा 
 
https://www.hamrokhelkud.com/football/46490 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Wed, 02 Jan 2019 12:08:05 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['मनाङ'],Translation not found.,['Manang']
6352,8103,8103,लिगमा अपराजित रहेको मनाङ अब कीर्तिमान बनाउनबाट एक जित टाढा छ,Yes,['मनाङ'],Translation not found.,['Manang']
6353,8104,8104,लिगको अन्तिम खेलमा एनआइविएल फ्रेन्डस् क्लबलाई पराजित गर्न सके मनाङले शतप्रतिशत जितको नतिजासहित च्याम्पियन बन्नेछ,Yes,['मनाङ'],Translation not found.,['Manang']
6354,8105,8105,फ्रेन्डस्विरुद्धको खेलमा बराबरीमा रोकिए मनाङले पुलिससँगको कीर्तिमानसँग बराबरी गर्नेछ,Yes,['मनाङ'],Translation not found.,['Manang']
6355,8106,8106,३६औं मिनेटमा ओलावाले अफिजले गोल गर्दै मनाङलाई सुरुवाती अग्रता दिलाएका थिए,Yes,['मनाङ'],Translation not found.,['Manang']
6356,8107,8107,खेलको ६९ अौं मिनेटमा शेर्पाका विश्वास श्रेष्ठ र मनाङका मोहमद आरिफ रातो कार्ड खाँदै बाहिरिएपछि दुवै टोली १० खेलाडीमा सिमित भएका थिए,Yes,['मनाङ'],Translation not found.,['Manang']
6357,8108,8108,त्यसपछि थप गोल निस्कन नसक्दा मनाङ लिगमा १२औं खेलसम्म अपराजित रहन सफल भयो,Yes,['मनाङ'],Translation not found.,['Manang']
6358,8109,8109,मनाङको १२ खेलबाट ३६ अंक पुगेको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6359,8110,8110,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: खप्तड गोल्डकपमा मनाङ, संकटा र रुस्लान थ्री स्टारले खेल्ने 
 
https://www.hamrokhelkud.com/football/46528 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Thu, 03 Jan 2019 12:30:10 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['मनाङ'],Translation not found.,['Manang']
6360,8111,8111,धनगढी रंगशालामा पुस २४ गते मंगलबारदेखि सुरु हुने गोल्डकपको संचालनका लागि विभिन्न उप समितीहरु गठन गरिएको छ,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
6361,8112,8112,प्रतियोगिता सञ्चालन हुने धनगढी रंगशालाको मैदान तयार गर्न भने बाँकी रहेको अध्यक्ष हमालले जानकारी दिए,Yes,"['मैदान', 'धनगढी']",Translation not found.,"['Maidan (Field)', 'Dhangadhi']"
6362,8113,8113,दुवै खेल हल्चोकस्थित एपीएफ मैदानमा हुनेछ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6363,8114,8114,आइतबार एनआरटी र ब्रिगेड ब्वाइज तथा फ्रेन्ड्स क्लब र लिग च्याम्पियन मनाङ मर्स्याङ्दीबीच हुनेछ,Yes,['मनाङ'],Translation not found.,['Manang']
6364,8115,8115,मनाङ कीर्तिमानी आठौंपटक लिग च्याम्पियन बन्न सफल हुँदा संकटाले ३३ वर्षपछि लिगमा उत्कृष्ट प्रदर्शन गर्दै दोस्रो स्थान हासिल गर्न सफल भयो,Yes,['मनाङ'],Translation not found.,['Manang']
6365,8116,8116,"v=5.2.1 
 
 
बाग्लुङमा ५ सय दर्शक क्षमताको प्याराफिट निर्माण सुरु 
बिहीबार, पौष १९, २०७५ 
अर्जुन कार्की, बागलुङ 
बागलुङको बाङ्गेचौर खेलमैदानमा ५ सय ४० जना दर्शक क्षमताको फलामको प्याराफिट निर्माणकार्य सुरु गरिएको छ",Yes,"['मैदान', 'बागलुङ']",Translation not found.,"['Maidan (Field)', 'Baglung']"
6366,8117,8117,जिल्ला फुटबल संघ बागलुङले बाङ्गेचौर खेलमैदानमा हुने फुटबल प्रतियोगितामा दर्शकहरुलाई सजिलोसँग हेर्नको लागि १६ लाखको लागतमा प्याराफिट निर्माण सुरु गरेको हो,Yes,"['मैदान', 'बागलुङ']",Translation not found.,"['Maidan (Field)', 'Baglung']"
6367,8118,8118,यस्तै मैदानमा ३० जना बस्न मिल्ने एउटा मञ्च तयार गरिने संघका कोषाध्यक्ष लामिछानेले जानकारी दिए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6368,8119,8119,बागलुङमा फुटबलको राम्रो क्रेज भएपनि बाङ्गेचौर खेलमैदानमा हुने प्रतियोगिताहरुमा दर्शकहरुले बस्ने सुविधा नहुँदा खल्लो हुने गरेको गुनासो रहेको थियो,Yes,"['मैदान', 'बागलुङ']",Translation not found.,"['Maidan (Field)', 'Baglung']"
6369,8120,8120,मैदानमा प्याराफिटको निर्माण सुरुवात पछि प्रतियोगिताहरु व्यवसायिक हुने आशा गरिएको छ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6370,8121,8121,संघका उपाध्यक्ष विकास थापाका अनुसार मैदानमा प्याराफिट निर्माण पछि जिल्लामा हुने प्रतियोगितामा टिकट सिस्टमको व्यवस्था गर्न सकिने बताए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6371,8122,8122,उपाध्यक्ष थापाले बागलुङमा हुने साना तथा ठूला फुटबल प्रतियोगिताहरुमा दर्शकहरुको उल्लेखनीय सहभागिता हुने गरेता पनि बस्ने स्थानको अभावले दर्शकहरुलाई असहज हुने गरेको बताए,Yes,['बागलुङ'],Translation not found.,['Baglung']
6372,8123,8123,मैदानमा प्याराफिट निर्माणको लागि जिल्ला फुटबल संघका पदाधिकारीहरु नै खटिएका छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6373,8124,8124,जिल्लामा मापदण्ड अनुसारको एक मात्र बाङ्गेचौर खेलमैदानलाई रंगशालाको रुपमा विकास गर्ने योजना बनाइए पनि त्यसको काम अझै अगाडी नबढेको अवस्थामा एन्फा बागलुङले दर्शकको लागि खेलहेर्न सक्ने सुविधासम्पन्न प्याराफिट निर्माण अगाडी बढाउँदा फुटबलप्रेमीहरुमा खुसी छाएको छ,Yes,"['मैदान', 'बागलुङ']",Translation not found.,"['Maidan (Field)', 'Baglung']"
6374,8125,8125,बाङ्गेचौर खेलमैदानलाई रंगाशालाको रुपमा विकास गर्नको लागि जिल्ला खेलकुद विकास समिति र बागलुङ नगरपालिकाले डिपिआरको प्रक्रिया अगाडी बढाएका छन्,Yes,"['मैदान', 'बागलुङ']",Translation not found.,"['Maidan (Field)', 'Baglung']"
6375,8126,8126,बेसीसहरस्थित सहजी खेल मैदानमा बिहिबार भएको पहिलो खेलमा आयोजक त्रिवेणी युवा क्लबले एन्फा कास्की–११ लाई तथा सुन्दरबजारले उपाधिको दावेदार मानिएको बिवाईसी भोटेवडारलाई पराजित गर्दै उपाधि नजिक पुगेको हो,Yes,"['मैदान', 'बेसीसहर']",Translation not found.,"['Maidan (Field)', 'Besisahar']"
6376,8127,8127,फाइनल खेल शनिबार २ बजे सहजी मैदानमा हुनेछ,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6377,8128,8128,‘होटेल भ्यू भृकुटी गोदावरीबाट सनराइज बैंकको सातदोबाटो शाखाबाट (चेक नं ०००६०४५५७५) प्राप्त रकम ९ लाख ६० हजार र १ लाख ३८ हजार रकम एन्फाको खातामा नबुझाई सो रकम एन्फाका कर्मचारी राजेश श्रेष्ठबाट झिकी कोषाध्यक्ष रविन्द्रमान जोशीलाई बुझाएको देखिन्छ,Yes,['गोदावरी'],Translation not found.,['Godawari']
6378,8129,8129,लिगको उपाधि मनाङ मर्स्याङदीले जित्ने पक्का भइसकेको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6379,8130,8130,"यसपटक लिगमा उत्कृष्ट प्रदर्शन गरेका उत्कृष्ट गोलरक्षकको उपाधिका दावेदार निम्नानुसार छन् : 
गोलरक्षक: 
विशाल श्रेष्ठ (मनाङ मर्स्याङदी क्लब) : 
खेल – १२ 
क्लिन सिट – ६ 
गोल खाएको – ६ 
विशाल श्रेष्ठ मनाङ मर्स्याङदीको उपाधि यात्रामा ‘साइलेन्ट हिरो’ यानकी ‘शान्त नायक’ बन्दै आएका छन्",Yes,['मनाङ'],Translation not found.,['Manang']
6380,8131,8131,मनाङको कसिलो डिफेन्सको महत्त्वपूर्ण पाटो बनेका विशालकै प्रदर्शनमा मनाङले रक्षात्मक रुपमा बलियो प्रदर्शन गरेको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6381,8132,8132,मिडफिल्ड र अग्रपंक्तिबाट सोचेअनुरुप प्रदर्शन हुन नसक्दा विशालले मनाङको रक्षात्मक पाटोलाई सुदृढ बनाएका छन्,Yes,['मनाङ'],Translation not found.,['Manang']
6382,8133,8133,लामो समय मनाङबाट बाहिर रहेका विशाल अघिल्लोपटक ए डिभिजन जित्दा पनि टोलीका सदस्य थिए,Yes,['मनाङ'],Translation not found.,['Manang']
6383,8134,8134,सरस्वतीका प्रदिप भण्डारीले दुई म्यान अफ द म्याच पाएपनि निरन्तर राम्रो प्रदर्शन भने गर्न सकेनन्,Yes,['सरस्वती'],Translation not found.,['Saraswati']
6384,8135,8135,लमजुङ सदरमुकाम बेंसीसहरस्थित सहजी खेल मैदानमा आयोजकलाई च्याम्पियन बनाउन विदेशी खेलाडी मेन्साहले पहिलो हाफमा गरेको गोल नै निर्णायक बन्यो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6385,8136,8136,"जिल्लाकै ठुलो धनराशिको प्रतियोगितामा लमजुङ, मनाङ, गोरखा, तनहुँ, चितवन, कास्की, काठमाडौँ, काभ्रे लगायतका गरी २० टोलीको सहभागिता रहेको थियो",Yes,"['गोरखा', 'मनाङ']",Translation not found.,"['Gorkha', 'Manang']"
6386,8137,8137,पुस २४ गतेदेखि माघ ५ गतेसम्म धनगढीमा हुने प्रतियोगितामा कुल ११ खेल हुनेछ,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
6387,8138,8138,यो समुहबाट पनि सिग्नेचर मनाङ मस्याङ्दी र क्यामरुनको धाउफिन्स टीम फ्यामिली क्लब पनि पहिलो चरणमा बाई पाएर सिंधै क्वाटरफाईनलमा पुगेका छन्,Yes,['मनाङ'],Translation not found.,['Manang']
6388,8139,8139,लिगको उपाधि मनाङ मर्स्याङदीले जित्ने पक्का भइसकेको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6389,8140,8140,"यसपटक लिगमा उत्कृष्ट प्रदर्शन गरेका उत्कृष्ट डिफेन्डरको उपाधिका दावेदार निम्नानुसार छन् : 
डिफेन्डर : 
कमल श्रेष्ठ (मनाङ मर्स्याङदी क्लब) : 
खेल – ११ (सबै खेलमा ९० मिनेट खेलेको) 
क्लिन सिट – ५ 
पहेंलो कार्ड – २ 
म्यान अफ द म्याच – २ पटक (विरुद्ध च्यासल र सरस्वती) 
कमल श्रेष्ठ 
पछिल्लो वर्ष राष्ट्रिय टोलीमा नियमित रुपमा खेल्दै आएका कमल साफ च्याम्पियनसिप खेल्ने टोलीमा भने अटाएनन्",Yes,"['मनाङ', 'सरस्वती']",Translation not found.,"['Manang', 'Saraswati']"
6390,8141,8141,उनले लिगमा एक खेल दोहोरो पहेंलो कार्डमा गुमाउनुबाहेक सबै खेल पूर्ण रुपमा मैदानमा बिताएका छन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6391,8142,8142,मनाङको अपराजित यात्रामा कमलले २ ओटा म्यान अफ द म्याच प्रदर्शन गरेका छन्,Yes,['मनाङ'],Translation not found.,['Manang']
6392,8143,8143,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: फिदिम स्पोर्टिङ क्लबलाई एनएमबि बैंकको साथ 
 
https://www.hamrokhelkud.com/football/46586 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Fri, 04 Jan 2019 15:24:06 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['फिदिम'],Translation not found.,['Phidim']
6393,8144,8144,"v=5.2.1 
 
 
फाल्गुनन्द गोल्डकपको आयोजक फिदिम स्पोर्टिङ क्लबलाइ एनएमबि बैंक फिदिम शाखाले एक वर्षको लागी प्रायोजन गर्ने भएको छ",Yes,['फिदिम'],Translation not found.,['Phidim']
6394,8145,8145,दशौं फाल्गुनन्द गोल्डकप सुरु हुने अघिल्लो दिन शुक्रबार फिदिम स्पोर्टिङ क्लब र एनएमबि बैंक शाखा फिदिम बिच सम्झौता पत्रमा हस्ताक्षर भएको हो,Yes,['फिदिम'],Translation not found.,['Phidim']
6395,8146,8146,खेलकुदको माध्यमबाट युवा सशक्तिकरण गर्ने कार्यमा फिदिम स्पोर्टिङ क्लब लागिरहेकाले क्लबसँग बैंकले सहकार्य गर्न इच्छुक रहेको एनएमबि बैंक लिमिटेड फिदिम शाखाको प्रबन्धक रचना पराजुले बताइन्,Yes,['फिदिम'],Translation not found.,['Phidim']
6396,8147,8147,सम्झौताअनुसार क्लबले एक वर्षसम्म एनएमबि फिदिम स्पोर्टिङ क्लबका नामले प्रतियोगिताहरुमा सहभागी हुनेछ,Yes,['फिदिम'],Translation not found.,['Phidim']
6397,8152,8152,ब्ल्याकपुलको मैदानमा भएको खेलमा खेलको ११औं मिनेटमा जोसेफ विलकको गोलबाट खेलमा १–० को अग्रता बनाएको थियो,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6398,8153,8153,हल्चोकस्थित एपिएफको मैदानमा आइतबार भएको खेलमा आर्मीका लागि अर्काे एक गोल टंक बस्नेतले गरे,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6399,8154,8154,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: फिदिमले मोरङलाई हरायो 
 
https://www.hamrokhelkud.com/football/46651 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Sun, 06 Jan 2019 12:51:55 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['फिदिम'],Translation not found.,['Phidim']
6400,8155,8155,"v=5.2.1 
 
 
फिदिममा जारी रुस्लान दशौं फाल्गुनन्द गोल्डकपमा आइतबार भएको खेलमा आयोजक एनएमबि फिदिम स्र्पोटिङ क्लबले मोरङ ११ लाइ १–० ले हराउदै क्वाटर फाइनल प्रवेश गरेको छ",Yes,['फिदिम'],Translation not found.,['Phidim']
6401,8156,8156,फिदिमको जितमा बिदेशि खेलाडी काँचीले गोल गरे,Yes,['फिदिम'],Translation not found.,['Phidim']
6402,8157,8157,आइतबार फिदिम मा.बिको मैदानमा भएको खेलमा खेलमा आठौं मिनेटमा विदेशी खेलाडी काँचीले फिदिमका लागी गरेको गोलनै खेलको निर्णयक गोल बन्यो,Yes,"['मैदान', 'फिदिम']",Translation not found.,"['Maidan (Field)', 'Phidim']"
6403,8158,8158,निकै टाढाबाट फिदिमका नरेश सम्हाम्फेले गरेको प्रहार गोलरुक्षकले नियन्त्रण लिन नसक्दा रिवाउन्डमा आएको बललाइ काँचीले गोल गरेका थिए,Yes,['फिदिम'],Translation not found.,['Phidim']
6404,8159,8159,निकै कमाजोर रक्षापङती भएको मोरङलाई फिदिमले पटक पटक आक्रमण गरे पनि गोल गर्न भने सकेन,Yes,['फिदिम'],Translation not found.,['Phidim']
6405,8160,8160,फिदिमका प्रविन जबेगु म्यान अफ दि म्याच बने,Yes,['फिदिम'],Translation not found.,['Phidim']
6406,8161,8161,आफ्नो खेलाडीहरु र विदेशी खेलाडीहरुको तालमेल मिल्दा नतिजा आफुहरुको पक्षमा आएको फिदिम स्पोर्टिङ क्लबका प्रशिक्षक भिष्म आङदेम्बेले जानकारी दिए,Yes,['फिदिम'],Translation not found.,['Phidim']
6407,8162,8162,"प्रतियोगितामा ए डिभिजन एपीएफ क्लब, त्रिभुवन आर्मी क्लब, ब्याइज युनियन क्लब, सरस्वती क्लब र मोफसलका सुनसरी ११,झापा ११, मोरङ ११,कर्ण्सिं सोनाम स्मृति क्लब ताप्लेजुङ, आयोजक फिदिम स्र्पो्टिङ क्लबको सहभागीता रहने आयोजकले बताएका छन्",Yes,"[ 'सरस्वती', 'ताप्लेजुङ', 'फिदिम']",Translation not found.,"['Saraswati', 'Taplejung', 'Phidim']"
6408,8168,8168,सोमबार खेलस्थल धनगढी रंगशालामा आयोजक सुदुरपश्चिम-११ स्पोर्ट्स क्लबले पत्रकार सम्मेलन आयोजना गर्दै प्रतियोगिताको लागि सम्पूर्ण तयारी पूरा भएको जानकारी दिनेक्रममा अध्यक्ष हमालले यस्तो अभिव्यक्ति दिएका हुन्,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
6409,8169,8169,पत्रकार सम्मेलनमा कैलाली खेलकुद विकास समितिका अध्यक्ष दिपक सिंहले खेलस्थल धनगढी रंगशालाको स्तरोन्नतिको कार्य अगाडी बढेको पनि जानकारी दिए,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
6410,8170,8170,युवराजले मैदानकाे मध्यभागबाट एक्लै बल अघि बढाउँदै गरेको प्रहारमा गाेलरक्षक बिट भएका थिए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6411,8171,8171,खेल मैदानको राम्रो अनुभव र एपीएफ आफुहरुको स्तरको नभएकाले सहज जित हात पारेको झापाका प्रशिक्षक प्रवेश कटुवालले बताए,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6412,8172,8172,"फाल्गुनन्द गोल्डकपमा मंगलबार हुने खेल : एनएमबि फिदिम सपोर्टिङ क्लब विरुद्ध त्रिभुबन आर्मी क्लब 
<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: वल्भ्ससँग पराजित हुँदै लिभरपुल एफए कपबाट बाहिरियो 
 
https://www.hamrokhelkud.com/football/46695 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Tue, 08 Jan 2019 02:05:57 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['फिदिम'],Translation not found.,['Phidim']
6413,8176,8176,लिएर्सले आफ्नो खेल्ने मैदान परिवर्तन गरेपछि समर्थकहरुले क्लबको अस्तित्व जोगाउने हेतुले यस स्थानीय क्लबसँग नाम गाभेका हुन्,Yes,['मैदान'],Translation not found.,['Maidan (Field)']
6414,8178,8178,खेल दिनको २:३० बजे धनगढी रंगशालामा सुरु हुनेछ,Yes,['धनगढी'],Translation not found.,['Dhangadhi']
6415,8179,8179,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: झापा मनकामना केवुलकार पोखरा कपको क्वाटरफाईनलमा 
 
https://www.hamrokhelkud.com/football/4672 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Wed, 13 Apr 2016 15:36:24 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,"['मनकामना', 'पोखरा']",Translation not found.,"['Manakamana', 'Pokhara']"
6416,8180,8180,"v=5.2.1 
 
 
झापा पोखरा रंगशालामा जारी मनकामना केबुलकार पोखरा कप अन्र्तराष्ट्रिय फुटवल प्रतियोगिता २०७२ को क्वाटरफाईनलमा प्रवेश गरेको छ",Yes,"['मनकामना', 'पोखरा']",Translation not found.,"['Manakamana', 'Pokhara']"
6417,8181,8181,बुधबार पोखरा रङ्गशालामा सम्पन्न खेलमा रुपन्देही११ लाई ३–१ को अन्तरले पराजित गर्दै झापा ११ क्वाटरफाइनलमा प्रवेश गरेको हो,Yes,['पोखरा'],Translation not found.,['Pokhara']
6418,8182,8182,प्रतियोगिता अन्तर्गत विहीबार आयोजक पोखरा ११ र धरान फुटवल क्लव बिच खेल हुनेछ,Yes,"['धरान', 'पोखरा']",Translation not found.,"['Dharan', 'Pokhara']"
6419,8183,8183,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: लिग च्याम्पियन मनाङ अन्तिम खेलमा पराजित 
 
https://www.hamrokhelkud.com/football/46725 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Thu, 17 Jan 2019 09:48:12 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['मनाङ'],Translation not found.,['Manang']
